original_firstorder_10Percentile_P,original_firstorder_10Percentile_A,original_firstorder_10Percentile_V,original_firstorder_90Percentile_P,original_firstorder_90Percentile_A,original_firstorder_90Percentile_V,original_firstorder_Energy_P,original_firstorder_Energy_A,original_firstorder_Energy_V,original_firstorder_Entropy_P,original_firstorder_Entropy_A,original_firstorder_Entropy_V,original_firstorder_InterquartileRange_P,original_firstorder_InterquartileRange_A,original_firstorder_InterquartileRange_V,original_firstorder_Kurtosis_P,original_firstorder_Kurtosis_A,original_firstorder_Kurtosis_V,original_firstorder_Maximum_P,original_firstorder_Maximum_A,original_firstorder_Maximum_V,original_firstorder_MeanAbsoluteDeviation_P,original_firstorder_MeanAbsoluteDeviation_A,original_firstorder_MeanAbsoluteDeviation_V,original_firstorder_Mean_P,original_firstorder_Mean_A,original_firstorder_Mean_V,original_firstorder_Median_P,original_firstorder_Median_A,original_firstorder_Median_V,original_firstorder_Minimum_P,original_firstorder_Minimum_A,original_firstorder_Minimum_V,original_firstorder_Range_P,original_firstorder_Range_A,original_firstorder_Range_V,original_firstorder_RobustMeanAbsoluteDeviation_P,original_firstorder_RobustMeanAbsoluteDeviation_A,original_firstorder_RobustMeanAbsoluteDeviation_V,original_firstorder_RootMeanSquared_P,original_firstorder_RootMeanSquared_A,original_firstorder_RootMeanSquared_V,original_firstorder_Skewness_P,original_firstorder_Skewness_A,original_firstorder_Skewness_V,original_firstorder_TotalEnergy_P,original_firstorder_TotalEnergy_A,original_firstorder_TotalEnergy_V,original_firstorder_Uniformity_P,original_firstorder_Uniformity_A,original_firstorder_Uniformity_V,original_firstorder_Variance_P,original_firstorder_Variance_A,original_firstorder_Variance_V
30.39256497,21.87343253,18.45019271,81.355525,82.3787217,76.5090946,19822069616,19253777762,18799486592,3.047938773,3.271474287,3.249343458,27.9474297,27.03427814,25.94121148,3.985052377,7.03009495,6.944297538,270.4116671,301.22764,276.6270118,16.13489989,18.83428559,18.66188961,54.30041337,48.78105772,44.62673713,53.40809531,45.04567094,39.45022106,-38.65402604,-47.64328268,-48.25577967,309.0656931,348.8709226,324.8827914,11.4764579,11.60202617,11.4360971,354.8892378,349.7649673,345.6139991,0.09183294,1.390026474,1.462465804,19822069616,19253777762,18799486592,0.145126526,0.134907961,0.137938459,417.5881884,687.3061452,681.448446
120.6533358,110.6766978,99.18815109,175.4085834,165.5671239,148.3324685,7382577622,7091708169,6593059550,3.219295362,3.248228193,3.128037152,28.56795527,28.54302156,24.57215872,6.691481882,6.243563186,6.233204968,215.8798534,216.0663158,193.3814262,18.20961157,18.62639099,16.58798064,147.3136795,138.3714535,122.7767242,149.2212911,141.4153364,123.7603098,13.52350354,-7.886622518,0.899516205,202.3563498,223.9529384,192.48191,11.92119689,12.01436581,10.68060134,448.032952,439.1181353,423.3986266,-1.378472531,-1.246234929,-1.175925278,7382577622,7091708169,6593059550,0.133616453,0.132481253,0.143560197,643.9981841,655.2055733,526.2385467
96.56322217,97.00569912,82.82661724,179.9908054,177.0041464,238.0966828,33720906955,33496148926,35818646511,3.779149387,3.77082726,4.49330378,43.15219823,39.99922365,79.91841612,7.905447572,7.735636528,4.93671385,398.6286098,391.2857017,514.3860643,27.81848454,27.21617781,50.10951612,137.3769601,135.9730711,147.9353192,131.0849808,131.290748,130.7776669,-30.0165593,-25.84905925,0.624817804,428.6451691,417.134761,513.7612465,18.24299987,17.43598104,34.60753821,439.077378,437.6116529,452.5285918,1.592001286,1.52590827,1.264241019,33720906955,33496148926,35818646511,0.092378399,0.093084291,0.056264562,1490.338597,1431.440024,4136.076253
54.19877584,63.29641994,54.52306632,140.8475693,137.7877145,122.4329171,3359441536,3378775712,3184193700,3.858136291,3.566504696,3.46711082,43.32439672,38.44711976,35.05024555,8.410222484,12.28028118,12.6181263,209.6569052,171.4289443,161.8644433,28.68761111,24.8800851,22.94319409,97.07925228,98.66933775,87.14514096,100.0716665,99.34059471,89.57331186,-96.16236571,-95.29794909,-94.44047726,305.819271,266.7268934,256.3049206,18.71336665,16.63437778,15.14789639,399.0935072,400.2402863,388.5445826,-1.331596339,-2.024741517,-2.055010248,3359441536,3378775712,3184193700,0.082901652,0.097946957,0.105836202,1603.694925,1255.045886,1085.532503
-27.83128953,-31.42615221,-34.14940023,106.4930673,106.0246366,82.8331666,8707980619,8748163011,7968413422,4.123636823,4.10609633,3.848719574,55.7962713,54.14728042,40.68958846,3.181127989,3.254079456,3.53246085,189.15421,193.4933203,184.5571378,38.06381257,38.16445518,32.00117502,54.88963204,55.64577803,40.02215515,67.22902455,68.5380578,48.92517622,-85.6940894,-85.57343264,-86.70678532,274.8482994,279.066753,271.2639231,25.26406359,25.35879636,20.06441229,358.2216247,359.0471682,342.6723015,-0.841457087,-0.877114563,-0.952215433,8707980619,8748163011,7968413422,0.071080855,0.072967521,0.089237018,2376.081448,2430.949579,1809.240249
24.25411029,3.922186215,4.434333919,69.28154099,73.83298237,75.160441,21017543904,20339288284,20333640859,2.83566517,3.511617144,3.527393694,21.61316674,34.95539808,36.67279626,3.290539061,9.515227587,8.098490524,119.7122634,321.2096457,300.4361895,13.81909518,23.89771143,24.4730879,43.20759684,36.3913467,36.31564484,40.46398534,29.46651558,28.00970295,-38.78429269,-47.16647251,-50.57486048,158.4965561,368.3761182,351.0110499,9.629865872,14.89541884,15.14688572,343.6596654,338.0690843,338.0221467,0.518378918,1.96194816,1.803274017,21017543904,20339288284,20333640859,0.168984725,0.112094292,0.111757301,310.5110972,1131.567607,1150.758712
67.7099812,63.65460489,46.47307271,130.040141,133.4839122,144.0703334,14495980563,14678146647,14216313198,3.319050969,3.453065204,3.927507855,31.16507993,36.31123978,46.35869881,3.525396918,3.195470543,4.768054541,215.0358136,256.383493,322.185334,19.1076192,21.43610726,30.88753849,96.03199397,98.37658097,90.83035877,93.20868295,97.17267238,83.07204545,5.379821344,16.17067594,2.554305416,209.6559922,240.212817,319.6310286,13.20979063,15.50557662,20.20006257,396.7979726,399.2834015,392.9516683,0.482273557,0.284273247,1.138218691,14495980563,14678146647,14216313198,0.121700298,0.108435844,0.081328601,607.2907903,723.3344642,1662.644241
65.28270955,49.36382796,48.88697507,118.7179565,142.7927224,144.175443,12467027799,12689844643,12677126146,3.073143821,3.798528503,3.809603298,23.51150868,51.90494136,52.74897331,6.509292581,2.925165384,2.782369142,229.8632703,274.2852405,236.0607513,16.6400691,29.37830818,29.829801,89.77085696,92.26711092,92.02604822,86.65680835,85.69728692,86.32173032,-80.06116227,-76.93819603,-77.02992896,309.9244326,351.2234366,313.0906803,11.24781811,22.00722433,22.35391841,390.4193732,393.8928056,393.695365,1.223599169,0.574945438,0.548950604,12467027799,12689844643,12677126146,0.14951597,0.0819252,0.081402667,505.9660042,1278.055965,1311.617937
75.09141172,77.24404307,73.07870823,145.5091789,143.0190524,147.8944692,10747110230,10724724761,10787938854,3.513105589,3.414446883,3.761750066,37.40943883,33.94839194,35.43904468,13.13631695,15.47567348,10.85061194,187.3197282,244.8642283,382.1859313,24.356957,22.57698389,26.94928383,110.4206105,110.1511448,110.5005768,114.7014058,115.435984,108.5177529,-87.74967494,-86.13259312,-86.39699281,275.0694031,330.9968214,468.5829241,15.77447643,14.76856061,15.20233505,411.9207588,411.4915343,412.7024673,-2.305466518,-2.556175238,0.028993043,10747110230,10724724761,10787938854,0.105912893,0.111342082,0.098724326,1233.634003,1101.3212,1812.602957
64.49712769,78.93450594,74.54650507,124.992797,142.0253899,149.4517632,10195118351,10945544517,11010377341,3.375075293,3.51226982,3.700026123,30.24783468,32.71379171,39.53333068,10.80358863,26.81058943,16.05424714,532.175187,719.1901436,621.7710298,19.4292122,21.50753814,25.4438383,96.17862006,110.1651476,111.0598579,97.07171888,109.3115982,107.8377309,-63.47448056,-26.21696741,-33.64997891,595.6496675,745.407111,655.4210087,12.79335317,13.3067467,16.63424296,397.0802492,411.4346231,412.6513321,0.216695204,2.257726797,2.041899562,10195118351,10945544517,11010377341,0.124009854,0.11477524,0.097303852,715.2252731,1043.000741,1310.915073
56.91903646,67.84007325,68.94901379,159.0843664,161.252833,156.1694931,5204585040,5421599824,5282065133,3.984736461,3.978448737,4.0147323,45.40681331,33.96827628,32.94995885,11.81143773,17.67463764,21.0606907,597.2601148,813.0191342,875.2538892,33.29987368,32.73550443,34.49066766,117.0971336,124.8396,118.0736015,127.2995971,129.407574,113.5283699,-95.19378811,-93.50923909,-93.86254759,692.4539029,906.5283733,969.1164368,19.93534363,15.53434146,14.30033085,419.8182665,428.481431,422.9316168,-0.24204263,1.23049287,2.780990038,5204585040,5421599824,5282065133,0.085339037,0.099902333,0.101703583,2277.358038,3107.650969,4085.616245
83.28431595,85.29589571,77.74095859,178.4085975,178.765746,161.9134389,20886691267,20984334906,19879662699,3.819917644,3.830113913,3.730738376,54.69646187,52.72658224,47.48191198,2.461778827,2.526284443,2.680121367,256.8861297,272.2355964,280.6182189,29.25613724,29.36736186,26.47244297,129.7403826,130.7333193,119.425044,128.4683497,128.4358266,118.7480644,23.83164001,13.39601083,17.30943425,233.0544897,258.8395856,263.3087846,22.2476879,21.90238391,19.29231189,431.2100531,432.2168144,420.6864843,0.29364071,0.314928315,0.203165684,20886691267,20984334906,19879662699,0.079104251,0.078650697,0.085462346,1265.313534,1280.182344,1059.750585
72.04494929,67.54075856,59.20676545,136.2393177,172.375167,180.0912513,29235718918,31540036864,30689931195,3.345400304,4.114000969,4.193038044,30.81329683,53.63620898,62.68084451,4.285798005,12.99790926,4.032862548,364.7712692,725.8033233,448.723442,19.76322309,33.68474748,36.83171185,106.9904893,121.0045297,115.1773185,110.5615703,116.3009485,108.4560004,-15.25939174,-12.91355491,-7.951282236,380.030661,738.7168783,456.6747243,13.68204466,22.44329515,25.96595298,407.7863005,423.5521017,417.8050646,-0.216879775,1.727010915,0.731118225,29235718918,31540036864,30689931195,0.120317733,0.069684783,0.065113159,648.4085197,2151.568867,2188.866191
78.59958046,74.47711318,70.3853272,164.2726148,158.7642238,134.6464111,10426964849,10253321869,9395825807,3.705484943,3.624958764,3.383252896,41.53844088,39.66452266,27.8464697,3.184172629,3.311814427,4.113927136,218.7918184,240.5723018,246.0322899,26.36991319,25.20129659,19.61480549,125.6402437,122.1426113,104.4227179,130.5226316,129.0158318,106.7999414,-4.477301293,-7.330964798,-13.15408192,223.2691197,247.9032666,259.1863719,18.73808367,17.34183643,12.9107796,426.9314652,423.3616397,405.2720819,-0.619776369,-0.78479413,-0.359254321,10426964849,10253321869,9395825807,0.091887127,0.098481556,0.12223649,1100.858929,1030.693688,687.7256203
29.57526304,25.54027792,22.25846772,91.39745779,76.83225876,70.20059488,8855267044,8519374361,8241401616,3.23129365,3.061336138,2.969486005,26.22759777,24.91324784,21.15093845,6.674244739,7.817877964,8.082860399,177.5738505,177.9507353,166.0848492,20.14294999,16.27493258,15.19594652,55.94407186,49.5124214,43.82056191,50.18266129,47.52255542,41.99934361,-77.20852788,-75.57819859,-75.03584916,254.7823783,253.5289339,241.1206984,12.10114665,10.39967814,9.582955548,357.0767552,350.2390769,344.4778386,0.76951078,-0.092594077,-0.049955505,8855267044,8519374361,8241401616,0.138855367,0.148697313,0.159028862,807.6267803,508.4782739,452.4025008
83.58866822,82.90407576,69.05154429,153.1026256,152.0509824,247.5647007,23694256646,23726624983,27598107058,3.476142973,3.468927449,4.623566947,35.81022045,35.62113372,99.55541417,4.03738529,4.403857561,3.101545905,258.4268033,302.9169605,446.6755291,22.25482941,21.97188157,56.88042391,114.1219566,114.4157515,142.6025537,108.8664709,110.1437663,123.9786693,-63.86518067,-55.3897375,-18.48856127,322.291984,358.306698,465.1640903,15.47870204,15.27615636,41.66631469,415.1015959,415.3850309,447.9943187,0.579684213,0.609416385,0.860607063,23694256646,23726624983,27598107058,0.109157073,0.110469799,0.04904491,812.3399601,804.3088194,4801.889032
79.56052999,80.87429279,86.72374562,155.090468,155.3995633,190.4381975,26610178526,26757933134,27675099434,3.550880487,3.504367813,3.848850389,41.00196633,41.64647468,37.04087567,2.918621542,2.943822612,9.445582816,211.1984219,218.9652351,549.7346914,23.84796997,23.13794439,31.15584782,120.9206106,122.1464507,127.9119162,124.8784928,124.7126872,118.2084899,-32.65537787,-28.7216932,-52.17953812,243.8537998,247.6869283,601.9142296,17.36365791,16.88780085,17.63150886,421.9376985,423.107494,430.2977057,-0.371705679,-0.459787845,1.933445573,26610178526,26757933134,27675099434,0.098670918,0.10222403,0.09704205,857.2609476,812.3256692,2047.507544
83.05207221,99.12975043,133.2374128,155.5558143,159.4368163,231.5081249,3404082292,3586229208,4417613112,3.425095367,3.238405346,3.988472275,45.65050427,34.08660246,51.47513495,2.312652448,2.664162194,5.406679344,236.1155277,253.8304847,402.3119818,23.06174432,19.46157471,31.82286931,120.0667955,131.4178674,177.6558205,120.6466051,133.2163529,170.6738746,58.88415819,72.90928699,60.70426807,177.2313695,180.9211977,341.6077137,18.57362142,14.78686053,20.9804472,420.9446936,432.0599745,479.5333907,0.066425987,-0.040363238,1.168925525,3404082292,3586229208,4417613112,0.10286782,0.119976883,0.078580445,738.3223572,554.4452205,1797.189956
69.0361662,71.44028761,65.01739647,137.1907109,137.6069587,141.6653937,17736217797,17793599553,17519514762,3.425961645,3.446623696,3.701319879,40.38787832,38.17307947,34.06577655,2.837024749,2.896218033,8.941239793,202.8210131,193.5941419,382.2549406,21.54836451,21.68276383,25.54702196,104.5542102,105.1978172,101.1542552,106.8998021,107.0684951,96.95406199,3.405863931,5.273616527,-39.3090442,199.4151492,188.3205254,421.5639848,16.1208413,15.8301436,14.70729941,405.4204929,406.0757891,402.9361453,-0.261095445,-0.281226558,1.681013554,17736217797,17793599553,17519514762,0.107439607,0.106920601,0.105519332,701.6670471,712.2754864,1432.800659
86.20177424,85.86901662,65.31545485,154.6223791,152.5027323,176.6530852,19178649685,19158879471,18990319595,3.369964042,3.337297901,4.019749051,33.17362659,33.31685787,48.71021329,3.054495556,3.205247741,4.499645965,218.8962806,225.3833589,319.3044241,20.5689418,20.12628337,34.10844595,116.3080298,116.1116631,112.5985418,113.1553458,112.9389636,101.8481148,-92.10646868,-91.12679079,-91.25308787,311.0027493,316.5101497,410.557512,14.94003439,14.27262975,21.9503228,417.1030355,416.8879958,415.0500535,0.393809765,0.456513614,1.185524484,19178649685,19158879471,18990319595,0.114596992,0.119020545,0.078045164,662.5665945,646.6848994,2028.990166
90.0687318,91.7690246,74.54413241,155.2485218,158.0745927,133.3373953,12459352361,12597354986,11464412267,3.320864363,3.394187327,3.285354495,36.21099443,34.38066496,30.41030838,2.649407336,3.193382025,7.579904824,237.3267758,295.5972526,325.936015,19.81799496,20.17585603,18.84592171,122.8546865,125.1500374,105.5102401,121.4515936,126.1496896,104.9544408,20.06080923,20.55193289,15.75086954,217.2659666,275.0453197,310.1851454,14.83720581,14.94684472,13.05653606,423.5537024,425.8929315,406.2904797,0.11914244,0.171557845,0.981556821,12459352361,12597354986,11464412267,0.111740359,0.108859059,0.12411429,591.6529909,632.2347658,633.3990314
58.98671921,60.76027364,51.30091107,134.9316046,140.0912374,188.3540155,11115782217,11319444996,11996358619,3.619952264,3.807585192,4.386571138,39.1973602,38.53218239,62.65284773,3.111033578,5.859173285,4.006575889,220.67583,335.0187483,376.3125587,24.07594323,26.25841903,42.38399455,96.74550842,99.88991503,109.6000405,98.1840794,99.29245603,100.2484484,0.190678914,-29.90368492,-36.80465605,220.4851511,364.9224332,413.1172147,16.72630338,16.70630131,27.45602679,397.9167117,401.5454702,413.3775475,-0.391742862,0.438784676,0.856299095,11115782217,11319444996,11996358619,0.094441228,0.093411768,0.061061073,930.7110041,1326.820528,3108.803636
98.64035636,76.89619592,74.7724381,163.0144393,136.2596919,142.2777633,5820869594,5185637468,5185909893,3.408420962,3.297965727,3.553158493,30.89955981,30.78107201,33.75266262,3.563550883,3.048193134,5.284544291,217.088669,171.43806,270.9597896,19.83920875,19.52201025,22.67045966,131.0861483,106.8989206,106.4523316,132.1148795,107.6772679,102.1964765,29.11634678,26.3272919,15.70527851,187.9723222,145.110768,255.2545111,13.02735389,13.61402367,14.02396014,431.8778854,407.6318474,407.6425547,-0.168859981,-0.375177749,0.969797711,5820869594,5185637468,5185909893,0.117012619,0.119223246,0.110768552,683.2406191,596.9914347,968.9544804
43.43906562,46.97264675,46.40359348,105.1983519,145.1092591,152.3873179,13314574573,14610164928,14714655438,3.294343324,3.983650046,4.060943204,34.90742269,46.93490156,51.95280608,3.025184727,7.05914163,5.478593513,172.3280109,484.3205931,428.7762462,19.49263291,31.90910517,34.72113981,73.07581645,89.18884071,90.31759997,72.97611559,81.10712062,79.65338937,-26.37577976,-55.43077483,-47.11145747,198.7037907,539.7513679,475.8877037,14.46273009,20.53683475,22.62706765,373.8594465,391.6266798,393.0246231,0.078235808,1.256996307,1.12305662,13314574573,14610164928,14714655438,0.118539439,0.083310681,0.078843454,585.3208974,1903.502573,2120.525536
58.00914433,55.17787663,52.73821798,141.386051,137.8330733,125.701576,22753710173,22442328609,21914157335,3.714845512,3.681647483,3.564974741,46.00105198,42.75268794,39.79819527,2.894458438,2.786795547,4.373698646,221.887892,214.7879116,320.2705306,26.4243504,25.7187445,23.06428701,96.5159164,93.85549794,89.36326676,92.50993332,89.38002698,90.3254024,-42.61815689,-44.57839523,-42.3352485,264.5060489,259.3663068,362.6057791,19.03213881,18.91840232,16.79183148,397.8581205,395.1264243,390.4491695,0.396642212,0.309849675,0.367589222,22753710173,22442328609,21914157335,0.089047687,0.090140608,0.099226039,1066.21213,1002.737933,846.800501
-23.69236699,-32.64648375,-30.18014897,48.77748481,42.62299268,40.28150595,11086594114,11021336224,10891150873,3.423577344,3.439953889,3.394450011,46.11717842,36.24085902,32.52076381,2.207492779,3.011461936,3.125079421,111.3650841,168.0721201,181.2048158,22.67954777,21.97993518,21.07973276,10.77802688,9.78918456,8.036793796,9.248474735,11.95765043,10.4708058,-56.63320872,-71.67510116,-73.54116738,167.9982928,239.7472212,254.7459832,18.01689858,16.44614666,15.15584898,311.947803,311.0283547,309.1859457,0.21066801,0.081317902,0.141579293,11086594114,11021336224,10891150873,0.100522077,0.108142886,0.111314668,728.4498101,769.298566,709.2826659
3.095300381,15.61830124,12.27656582,67.79240812,69.57124683,76.77190652,10083896225,10667317201,10909179727,3.245871451,3.088585541,3.358440154,38.81826464,29.42887942,33.35965898,2.469239016,3.130882129,3.277323636,145.4289374,155.4054785,156.8350881,20.60986951,16.97652213,19.74730539,31.3242418,41.06425475,44.66842928,26.38625917,40.14236742,45.6362248,-48.66238581,-40.78705098,-61.11468394,194.0913232,196.1925294,217.949772,16.09001349,12.57818751,14.34145338,332.2388385,341.714825,345.5670013,0.459925186,0.178869561,-0.066271488,10083896225,10667317201,10909179727,0.121415873,0.138343805,0.115523991,606.8926033,444.1957492,620.2262508
86.07688866,86.3845179,93.42912267,148.263418,149.2336319,172.3279765,6805303031,6792678380,7077285198,3.275408384,3.324140824,3.600587378,32.16544619,32.5081624,33.8137945,3.084755132,3.127813078,4.297964212,201.8724949,199.0794809,268.1337276,18.85881747,19.49486334,23.81440199,120.5119688,120.0726947,128.3517974,122.531061,123.227102,123.4858289,-18.99690221,-32.81207757,7.016092285,220.8693971,231.8915585,261.1176353,13.53079769,13.65994206,15.30372012,421.190701,420.7998401,429.5249427,-0.256472819,-0.32681503,0.89713712,6805303031,6792678380,7077285198,0.124785571,0.120685545,0.105453005,571.2906588,611.4365619,1006.414075
37.75585175,30.34717856,21.52507054,122.4496822,120.5676424,102.2846534,8192293572,8014294011,7467897918,3.779613272,3.876337363,3.717623128,47.77600694,53.3957847,49.15800695,11.5414502,5.557461292,5.714104185,428.650454,354.4043547,363.8754761,28.16769596,30.16070305,26.92448976,76.74532338,72.48213821,59.83871659,72.50203862,67.17185766,54.88228954,-70.82598221,-48.82588152,-50.45629678,499.4764362,403.2302362,414.3317729,20.22494246,21.72127463,19.67484392,378.5658622,374.4305968,361.4413878,1.594292159,0.921240475,0.900051677,8192293572,8014294011,7467897918,0.085690051,0.081740823,0.090322009,1375.07333,1455.32855,1155.974854
79.22230896,78.97227944,83.18241313,173.7799897,171.0246557,196.1711991,24693431254,24517327950,26556477485,3.838133757,3.817554278,4.165992184,50.91567425,50.87105006,59.46778211,2.566568855,2.569172184,3.945363026,248.9412231,267.921894,390.4326207,28.87890335,28.3931389,35.16659222,123.4840588,122.0220127,138.3810725,120.4397595,120.1536057,134.7211576,-8.061704045,-8.235234952,-13.94829764,257.0029272,276.1571289,404.3809183,21.34139148,21.04579398,24.6823722,424.9565434,423.4385252,440.6959249,0.301473019,0.248778165,0.702664985,24693431254,24517327950,26556477485,0.079116441,0.080466364,0.065796632,1249.315766,1197.605479,2034.933447
86.11489347,80.22278461,65.89366594,164.1480845,158.4426642,123.7902221,3393531183,3273261003,2920391131,3.655665112,3.669426633,3.230655103,40.27519539,42.89477268,31.01601223,3.227423021,2.99964721,3.224315966,209.4576793,198.8142149,163.0771709,24.59307372,25.20538575,18.43075133,125.9285053,118.2506559,95.49414651,128.9072886,118.0711134,96.90967817,0.530103267,-8.089982665,-4.409295119,208.9275761,206.9041976,167.486466,17.45004526,18.24849796,13.19704873,427.0588668,419.4229006,396.1706806,-0.379733675,-0.266263681,-0.32525821,3393531183,3273261003,2920391131,0.093173517,0.090366924,0.125721248,964.1840911,981.9584268,535.5882725
79.27458505,75.47668891,68.72127244,152.406175,164.2753578,205.4848,33710671138,34004445217,34763802087,3.596563969,3.909140814,4.272265275,33.24163178,39.23662112,45.5878425,4.587094816,4.702450677,6.562277819,221.1055473,416.2157671,507.5042566,22.72542227,27.92335044,41.78119586,116.7425194,117.9496058,119.9797321,119.1645432,116.7783954,106.7111412,-73.63692115,-73.20945428,-54.74580101,294.7424685,489.4252213,562.2500576,14.50373382,17.57609439,22.09464856,417.8621644,419.6789599,424.339035,-0.621401839,0.050869018,1.577851128,33710671138,34004445217,34763802087,0.10548836,0.087384992,0.076299821,934.4610003,1448.556348,3680.641254
52.79948711,50.06856794,46.58807782,135.3144134,135.3760265,133.4819538,14625255258,14530154543,13736395826,3.68917016,3.711928828,3.899441968,35.68213029,35.91892992,40.67372919,3.622461432,3.692711848,7.411791387,220.0594729,227.4182844,416.3492523,24.55893914,25.11558217,29.01328144,97.09730919,95.71580942,83.90874299,97.40214997,97.21216346,79.86658353,-49.78663749,-55.44328869,-55.09624515,269.8461103,282.8615731,471.4454974,15.82415123,16.06893874,17.20670691,398.4357168,397.13819,386.1383477,-0.114712681,-0.025409881,1.024641566,14625255258,14530154543,13736395826,0.097774746,0.097400756,0.091635782,1064.747451,1127.740158,1716.900617
70.65913056,60.56817362,57.56922241,141.6804893,131.2920601,145.2221973,22113011756,21189281092,21365813213,3.526078355,3.505782966,3.781407879,36.65618516,38.39296697,43.82648744,3.176838152,3.430192595,3.730740938,205.8288133,256.5743734,258.772642,22.10615836,22.3985794,27.02012794,104.3789485,95.8076904,96.92516384,102.7332926,94.91977564,93.42725759,-11.81728606,-0.052300536,-22.11530021,217.6460994,256.6266739,280.8879422,15.5375505,16.44566982,18.71918473,405.3472514,396.7906183,398.4400608,-0.066623695,0.223277923,0.696011047,22113011756,21189281092,21365813213,0.102796026,0.102791747,0.088590787,784.0601756,779.066989,1204.896367
33.76859942,35.72095526,36.69446759,142.2624738,160.4589461,252.4339649,740413814,775184505.6,1013254146,3.978088866,4.216094149,4.84805522,59.41331218,73.37528873,128.5720236,2.254652426,2.700522784,2.123858746,183.5934736,395.25987,333.063878,32.84121247,38.61936993,65.51970631,88.77482751,97.11020088,150.2940212,90.59872412,96.8670292,158.7289307,-7.562400357,-15.64174685,-33.03951133,191.155874,410.9016169,366.1033894,25.01482871,29.06259049,50.00336412,390.801256,399.8722222,457.1701741,0.003275041,0.079004774,-0.240327627,740413814,775184505.6,1013254146,0.069723982,0.058593282,0.03881215,1579.755184,2201.282404,6239.862543
76.41983648,77.52575593,66.19793402,137.377506,140.0287156,187.5133706,31271106591,31802507692,33521376984,3.35626589,3.429596317,4.196546986,30.47883476,31.25147983,58.7621646,6.20265915,20.75108328,5.162224805,538.2914094,577.5494333,526.8174823,19.54102843,20.38081831,38.03230065,105.6253078,108.8403709,117.8518348,104.5541455,108.7772358,106.0045617,-40.80645106,-47.4801634,-38.0575193,579.0978605,625.0295967,564.8750016,13.65830106,13.6704618,25.45759886,406.4023148,409.8408383,420.7706832,0.177733745,1.773417329,1.142519652,31271106591,31802507692,33521376984,0.11705815,0.115930224,0.068951125,630.9511648,819.0638446,2447.811932
105.2880194,114.5358907,99.25970502,193.9659546,187.6442051,155.0392732,2915222886,2936031476,2612267246,3.800671201,3.519426722,3.194643205,44.33896761,36.55415718,31.52758199,3.457182275,3.219749772,3.310597406,235.5337368,224.1983623,184.1416565,27.73919994,22.19099524,17.99620679,150.0458421,152.1783062,126.7564794,152.3981725,153.9019062,125.9368898,8.296527768,30.1801434,28.92894519,227.237209,194.0182189,155.2127114,19.35291917,15.78165103,13.22250249,451.4473745,453.0557043,427.346402,-0.623961592,-0.353114092,-0.358228587,2915222886,2936031476,2612267246,0.085678503,0.102638019,0.125577202,1263.47194,794.2505609,503.8545704
118.2910755,102.0158563,92.47823446,194.8853074,165.2961121,156.4832975,18706884642,16880550790,16082718053,3.697148383,3.378947855,3.369268771,41.77867195,35.59514391,34.00268974,3.530221617,3.692345653,3.164680933,259.8743527,230.553876,210.4875694,24.81765697,20.44181373,20.10197814,156.4463246,133.8572491,123.4888789,157.7487101,135.6334922,124.480766,-27.93427632,-10.70209944,-7.529676537,287.808629,241.2559754,218.017246,17.24549831,14.5317267,14.66370741,457.5349707,434.6271644,424.231863,-0.228701747,-0.570991769,-0.249746815,18706884642,16880550790,16082718053,0.091895471,0.112031354,0.112017655,995.0021571,668.6594116,629.842978
30.95981824,31.41199747,28.4700436,161.0917061,160.5261287,142.3424406,12328902965,12633635632,11833903803,4.330363101,4.395816975,4.185822965,68.02348685,69.72163085,64.36265918,3.213144555,3.572099063,3.184782088,374.0347954,514.2988482,402.2685642,41.58943452,41.58088681,36.4529836,87.13665833,91.98257517,80.03562883,81.23804765,88.2222152,75.50429454,-63.68155476,-64.13245963,-58.17199761,437.7163502,578.4313078,460.4405618,29.36015608,29.20972082,25.87714406,390.665371,395.4639255,382.7425242,0.503978341,0.399267516,0.38353691,12328902965,12633635632,11833903803,0.060467527,0.056359803,0.064372013,2744.639889,2741.377132,2064.760624
99.61005973,98.3825231,117.7289214,174.9777325,172.2198735,184.0331524,7406626578,7392467241,7801904883,3.639898468,3.577339849,3.476984556,41.33065924,41.84116521,31.08010831,2.804201623,2.875532557,5.248666868,226.0332527,226.3672637,331.1456651,24.56306909,23.89574453,20.90609324,137.1262608,136.7547352,148.8021012,136.0782885,137.7624433,146.7370225,26.67360226,27.00641774,-4.519504621,199.3596504,199.360846,335.6651697,17.89995774,17.42710679,13.57934075,438.1677104,437.7486848,449.7078528,-0.055885802,-0.155906587,0.228709894,7406626578,7392467241,7801904883,0.091185324,0.097861226,0.117603255,911.5745413,869.2123873,813.8268491
52.43257159,49.60834506,44.27590974,131.310628,140.6293449,145.5022767,28813082050,29154719538,28795251621,3.639992724,3.847891351,3.962150128,43.25570836,57.48694728,62.98529499,2.659859093,2.348513461,2.284951122,200.0108707,248.4173711,262.4749674,24.81061072,29.96089809,33.34710425,92.18541727,94.06736053,91.24031938,93.14382652,92.72355552,87.01593134,-28.98993825,-27.04091798,-20.95886006,229.0008089,275.458289,283.4338274,18.50664479,22.86566442,25.48658024,393.354415,395.6795499,393.2326862,0.026206322,-0.020774463,0.267014845,28813082050,29154719538,28795251621,0.091632354,0.076830505,0.071853778,918.2942458,1273.221577,1562.95796
